payment_request_id,external_id,old_state,new_state,old_validation_status,new_validation_status,ledger_amount,business_fact
10878,legacy_outflow_sc_e3e9caf1d3d4456c84959239fe9d9265,approved,done,no,validated,8276.1700,historical_paid_by_downstream_business_fact
10879,legacy_outflow_sc_e3ebb154e36844aa94f85197ea0e2854,approved,done,no,validated,72884.0000,historical_paid_by_downstream_business_fact
10880,legacy_outflow_sc_e3f0575f296f449388e7ac9fa21ea849,approved,done,no,validated,29059.0000,historical_paid_by_downstream_business_fact
10881,legacy_outflow_sc_e3f4c49ab046496f9295d0ef418a35bb,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10882,legacy_outflow_sc_e3f58a15513b4f46ac2d46beae1c428f,approved,done,no,validated,79504.5000,historical_paid_by_downstream_business_fact
10883,legacy_outflow_sc_e3f707b49404417da172f811f57b589b,approved,done,no,validated,1222.0000,historical_paid_by_downstream_business_fact
10884,legacy_outflow_sc_e3fca3d1fe4f4eb5837c5b4b1eff4ff2,approved,done,no,validated,2878.2600,historical_paid_by_downstream_business_fact
10885,legacy_outflow_sc_e3ff3d805e0b45bc81f3fa0ce4d87a69,approved,done,no,validated,88360.0000,historical_paid_by_downstream_business_fact
10886,legacy_outflow_sc_e400cde7b6fc44f2a04411acf09a516b,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10887,legacy_outflow_sc_e40395a639d9416991f435bb161031bb,approved,done,no,validated,45235.0000,historical_paid_by_downstream_business_fact
10888,legacy_outflow_sc_e40586fd97d449c0a2983f0bd03416c0,approved,done,no,validated,174891.0500,historical_paid_by_downstream_business_fact
10889,legacy_outflow_sc_e409ab9663b240c0a9b10623ada0277e,approved,done,no,validated,55.0000,historical_paid_by_downstream_business_fact
10890,legacy_outflow_sc_e4240e2b10e94cb58f210f87c6bd6b1c,approved,done,no,validated,40000.0000,historical_paid_by_downstream_business_fact
10891,legacy_outflow_sc_e4244e8bafd84d7792cdbaf886eec45b,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10892,legacy_outflow_sc_e424bf893679401792b51ec5b8eed1d3,approved,done,no,validated,53000.0000,historical_paid_by_downstream_business_fact
10893,legacy_outflow_sc_e429cf94b021401b95f20f55290deaac,approved,done,no,validated,5438.8900,historical_paid_by_downstream_business_fact
10894,legacy_outflow_sc_e42c8ddad29b4e10b68b0a808c545d16,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10895,legacy_outflow_sc_e42cb7da8d7140629934fa34789f1b82,approved,done,no,validated,48100.0000,historical_paid_by_downstream_business_fact
10896,legacy_outflow_sc_e42dff6a9bec42d3ae6637715dc44ee8,approved,done,no,validated,394500.0000,historical_paid_by_downstream_business_fact
10897,legacy_outflow_sc_e435cc2fcb3148ff8cbe2ed08fd7f6af,approved,done,no,validated,46883.0000,historical_paid_by_downstream_business_fact
10898,legacy_outflow_sc_e4372653b9824ef798e9397494201953,approved,done,no,validated,1000000.0000,historical_paid_by_downstream_business_fact
10899,legacy_outflow_sc_e43a302f076443b0a1f1ca7925267064,approved,done,no,validated,121491.6000,historical_paid_by_downstream_business_fact
10900,legacy_outflow_sc_e444ef8240004030819d5cc178637fdd,approved,done,no,validated,11610.0000,historical_paid_by_downstream_business_fact
10901,legacy_outflow_sc_e447a698776445e3b42cb75f9cf16277,approved,done,no,validated,10920.0000,historical_paid_by_downstream_business_fact
10902,legacy_outflow_sc_e448e1cb549a485d8b612a61f845e1ff,approved,done,no,validated,613698.7000,historical_paid_by_downstream_business_fact
10903,legacy_outflow_sc_e45228a8440d4a3383abb5dcba53de88,approved,done,no,validated,59000.0000,historical_paid_by_downstream_business_fact
10904,legacy_outflow_sc_e4549601482e42cd9ea963acf2548743,approved,done,no,validated,64700.0000,historical_paid_by_downstream_business_fact
10905,legacy_outflow_sc_e4576a39ae9f4969b57b380d00c5d007,approved,done,no,validated,274098.3800,historical_paid_by_downstream_business_fact
10906,legacy_outflow_sc_e45f5f2098094407918508b7bec9ad62,approved,done,no,validated,14040.0000,historical_paid_by_downstream_business_fact
10907,legacy_outflow_sc_e4640893310f4fba93f015df9d29d19f,approved,done,no,validated,233950.0000,historical_paid_by_downstream_business_fact
10908,legacy_outflow_sc_e4688e123b58458d992db3b8ae1851d4,approved,done,no,validated,11069.4000,historical_paid_by_downstream_business_fact
10909,legacy_outflow_sc_e48919f6dc124042bac16611621730de,approved,done,no,validated,31953.6700,historical_paid_by_downstream_business_fact
10910,legacy_outflow_sc_e48a854030b042f9b590c9aaff8894f0,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10911,legacy_outflow_sc_e48d2bd35b9e4fbeacaf7097d4208518,approved,done,no,validated,110000.0000,historical_paid_by_downstream_business_fact
10912,legacy_outflow_sc_e494bd8a913c4c5aac90405f9b90cf06,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10913,legacy_outflow_sc_e495b8a3d1334d0eba0fdfed9957e894,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10914,legacy_outflow_sc_e496a71616bf4317b14af5418128f9d2,approved,done,no,validated,1251093.6000,historical_paid_by_downstream_business_fact
10915,legacy_outflow_sc_e49f089e9af84aed96e523e599e2592c,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10917,legacy_outflow_sc_e4ad4e84948d4c5b832873b2b53dfa03,approved,done,no,validated,949520.2400,historical_paid_by_downstream_business_fact
10918,legacy_outflow_sc_e4ad936d97bf4129ae7a6cb6b0a4f2a6,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10919,legacy_outflow_sc_e4afcb112ee9432e8ef9b6a24a89ca67,approved,done,no,validated,80000.0000,historical_paid_by_downstream_business_fact
10920,legacy_outflow_sc_e4c2461e6b504621b703a7a1093257fe,approved,done,no,validated,64073.5600,historical_paid_by_downstream_business_fact
10921,legacy_outflow_sc_e4c3d62b77124b6cb1fce07d2b382276,approved,done,no,validated,5760.0000,historical_paid_by_downstream_business_fact
10922,legacy_outflow_sc_e4c605b583d74ebd9d0218e4c5c0e08a,approved,done,no,validated,13197.1000,historical_paid_by_downstream_business_fact
10923,legacy_outflow_sc_e4ca9a95b44b4051a47602223e19bbea,approved,done,no,validated,25.0000,historical_paid_by_downstream_business_fact
10924,legacy_outflow_sc_e4cbb053a8f74dd28b57b3093b814066,approved,done,no,validated,27000.0000,historical_paid_by_downstream_business_fact
10925,legacy_outflow_sc_e4cd0e560b9d483789f54afa8f3e1431,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10926,legacy_outflow_sc_e4cf1da8c2f6491cb14b2eb0eff43158,approved,done,no,validated,38760.0000,historical_paid_by_downstream_business_fact
10927,legacy_outflow_sc_e4d59d79d29c4969af97bc9daec64ae0,approved,done,no,validated,842041.3200,historical_paid_by_downstream_business_fact
10928,legacy_outflow_sc_e4dbcc794489486193ebd6cc1dd10f39,approved,done,no,validated,50400.0000,historical_paid_by_downstream_business_fact
10929,legacy_outflow_sc_e4e709f330894bca8b5355b921478698,approved,done,no,validated,150000.0000,historical_paid_by_downstream_business_fact
10930,legacy_outflow_sc_e4e78456c96f4629bb86b1a8ae0de52f,approved,done,no,validated,185666.4600,historical_paid_by_downstream_business_fact
10931,legacy_outflow_sc_e4f9490fe1ee43058132265f873f83ac,approved,done,no,validated,180100.0000,historical_paid_by_downstream_business_fact
10932,legacy_outflow_sc_e4ff522b75de47e992385fb29ad89ab4,approved,done,no,validated,3008.3000,historical_paid_by_downstream_business_fact
10933,legacy_outflow_sc_e50cf375789c472796f1e234b373dd32,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
10934,legacy_outflow_sc_e50dd38ca8e54f46b2d286ae3916f69b,approved,done,no,validated,3744.0000,historical_paid_by_downstream_business_fact
10935,legacy_outflow_sc_e50e309b74e3491e86a6380df6a33492,approved,done,no,validated,169636.5100,historical_paid_by_downstream_business_fact
10936,legacy_outflow_sc_e51202deb5414a23b4a050fbee51b4f9,approved,done,no,validated,540000.0000,historical_paid_by_downstream_business_fact
10937,legacy_outflow_sc_e51615b1244f4296a49c2313e06fffc1,approved,done,no,validated,9500.0000,historical_paid_by_downstream_business_fact
10938,legacy_outflow_sc_e5210869b8174e57b7b2fd8f6277dfac,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10939,legacy_outflow_sc_e521a0d610814b1fb1e6f2b065489ec9,approved,done,no,validated,218443.0000,historical_paid_by_downstream_business_fact
10940,legacy_outflow_sc_e5240ceee7b44ce6a50c15f6931ab881,approved,done,no,validated,790.0000,historical_paid_by_downstream_business_fact
10941,legacy_outflow_sc_e526a172056e4668995dd0a0658d683f,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10942,legacy_outflow_sc_e52fd112e7bd4ac4abe66a9d8e376746,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10943,legacy_outflow_sc_e5323ceb0b7a4fb98b40a59f191d2f81,approved,done,no,validated,126266.0000,historical_paid_by_downstream_business_fact
10944,legacy_outflow_sc_e538b61bcaec4c8e9bade5363df3637b,approved,done,no,validated,196.7200,historical_paid_by_downstream_business_fact
10945,legacy_outflow_sc_e544e30af7d64dcea41096b1fdfb7158,approved,done,no,validated,18125.0000,historical_paid_by_downstream_business_fact
10946,legacy_outflow_sc_e54764d5d0e64a4eb282e617cea790f6,approved,done,no,validated,110000.0000,historical_paid_by_downstream_business_fact
10947,legacy_outflow_sc_e5573dece4aa4cd8b03ef8cccfea841a,approved,done,no,validated,20230.0000,historical_paid_by_downstream_business_fact
10948,legacy_outflow_sc_e5610592159a4b6a95ea56202118ff0d,approved,done,no,validated,120000.0000,historical_paid_by_downstream_business_fact
10949,legacy_outflow_sc_e56d5d561c584c25adcba40f7c7491f6,approved,done,no,validated,400000.0000,historical_paid_by_downstream_business_fact
10950,legacy_outflow_sc_e56f69e23f6a4776bfceb5d100d7201f,approved,done,no,validated,18212.3400,historical_paid_by_downstream_business_fact
10951,legacy_outflow_sc_e583a160d25642aaa2407e4290372a22,approved,done,no,validated,78090.0000,historical_paid_by_downstream_business_fact
10952,legacy_outflow_sc_e584e8d3bef04d43a0a249cb653f7723,approved,done,no,validated,15682.8000,historical_paid_by_downstream_business_fact
10953,legacy_outflow_sc_e58538fa5921467ca2a9ab13b84d75dc,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10954,legacy_outflow_sc_e58a939855274822b2109df75ce374a3,approved,done,no,validated,190700.0000,historical_paid_by_downstream_business_fact
10955,legacy_outflow_sc_e58bfa9cfdcf45c2acd76956ecbb4a49,approved,done,no,validated,94000.0000,historical_paid_by_downstream_business_fact
10956,legacy_outflow_sc_e591e2e4efe44b26a5fa6df1fa5aa604,approved,done,no,validated,16904.7400,historical_paid_by_downstream_business_fact
10957,legacy_outflow_sc_e59d72a286674ab09b75aa6add30e510,approved,done,no,validated,11882.0000,historical_paid_by_downstream_business_fact
10958,legacy_outflow_sc_e5a2c19bcf9a4f559c9f825419834daa,approved,done,no,validated,77.5000,historical_paid_by_downstream_business_fact
10959,legacy_outflow_sc_e5aa27e7351f4d40807bc475b494375b,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10960,legacy_outflow_sc_e5b23597853d48378d7e6778a9595d0f,approved,done,no,validated,49400.0000,historical_paid_by_downstream_business_fact
10962,legacy_outflow_sc_e5b69f2ec49b4d0aa291fbeab9b409d4,approved,done,no,validated,420000.0000,historical_paid_by_downstream_business_fact
10963,legacy_outflow_sc_e5c114307131443ca76d85b7a236f837,approved,done,no,validated,608082.9700,historical_paid_by_downstream_business_fact
10964,legacy_outflow_sc_e5cb9b48b2df4c4f9cd27951e9a729fc,approved,done,no,validated,100800.0000,historical_paid_by_downstream_business_fact
10965,legacy_outflow_sc_e5e6675d4a3d4acf9a6c1039c9a9a314,approved,done,no,validated,35630.0000,historical_paid_by_downstream_business_fact
10966,legacy_outflow_sc_e5e7b460565b4d568b6fa1cd0c3890f7,approved,done,no,validated,64205.0000,historical_paid_by_downstream_business_fact
10967,legacy_outflow_sc_e5ea0d92b5cc4450b159f5ebf9360acc,approved,done,no,validated,626290.0000,historical_paid_by_downstream_business_fact
10968,legacy_outflow_sc_e5f3b6d158104bb09cec3cc344e3d9a1,approved,done,no,validated,45350.0000,historical_paid_by_downstream_business_fact
10969,legacy_outflow_sc_e5f64fd92552405c9aa20c7495ac8ac6,approved,done,no,validated,179839.0000,historical_paid_by_downstream_business_fact
10970,legacy_outflow_sc_e5fb5eb5477944389491b86b56847928,approved,done,no,validated,148316.1200,historical_paid_by_downstream_business_fact
10971,legacy_outflow_sc_e5fc32b665144cab8311d1c4acd91156,approved,done,no,validated,295000.0000,historical_paid_by_downstream_business_fact
10972,legacy_outflow_sc_e5fdbc02633243f584b1080b9983896f,approved,done,no,validated,154705.0000,historical_paid_by_downstream_business_fact
10973,legacy_outflow_sc_e5ff95ca9c914c28897202807092cf53,approved,done,no,validated,97539.0000,historical_paid_by_downstream_business_fact
10974,legacy_outflow_sc_e603fc3146734512b8fd41b6c2fb9ce5,approved,done,no,validated,5650.0000,historical_paid_by_downstream_business_fact
10975,legacy_outflow_sc_e604e6e49caf4ea5bef713a7f9dd9f10,approved,done,no,validated,150220.0000,historical_paid_by_downstream_business_fact
10976,legacy_outflow_sc_e60569d0734149869d6fc88c83e158b2,approved,done,no,validated,4416.0000,historical_paid_by_downstream_business_fact
10977,legacy_outflow_sc_e608b1210b1649c09f5c5bf472378d98,approved,done,no,validated,7440.0000,historical_paid_by_downstream_business_fact
10978,legacy_outflow_sc_e60b33cc786d4e7cbc720a6c65bc2131,approved,done,no,validated,18560.0000,historical_paid_by_downstream_business_fact
10979,legacy_outflow_sc_e60baa68e4cd466585c08f752843c2fd,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10980,legacy_outflow_sc_e60d0f1525ba4aec81d2e1e98b2af5b4,approved,done,no,validated,140000.0000,historical_paid_by_downstream_business_fact
10981,legacy_outflow_sc_e619f623a4f845e5a0d2b76da6908af9,approved,done,no,validated,1000.0000,historical_paid_by_downstream_business_fact
10982,legacy_outflow_sc_e62efcec61994c23842ae3a4e351fe52,approved,done,no,validated,77000.0000,historical_paid_by_downstream_business_fact
10983,legacy_outflow_sc_e630dea255664c39ade34d7fbecd5391,approved,done,no,validated,26234.9000,historical_paid_by_downstream_business_fact
10984,legacy_outflow_sc_e6353d2609a54e348d5ac13dfbed4ed0,approved,done,no,validated,13799.4800,historical_paid_by_downstream_business_fact
10985,legacy_outflow_sc_e6354fdfe58c46b3889eb7d54c4f5a81,approved,done,no,validated,11643.6000,historical_paid_by_downstream_business_fact
10986,legacy_outflow_sc_e6375342b9b34d99bab5bfa2f3b0cc10,approved,done,no,validated,274782.0000,historical_paid_by_downstream_business_fact
10987,legacy_outflow_sc_e6390563d8434f4497b5866281a9e473,approved,done,no,validated,80000.0000,historical_paid_by_downstream_business_fact
10988,legacy_outflow_sc_e63ce268e30e4bcb913af019cc94accb,approved,done,no,validated,31500.0000,historical_paid_by_downstream_business_fact
10989,legacy_outflow_sc_e6439e94db074d08a57043ae5af55242,approved,done,no,validated,74153.6000,historical_paid_by_downstream_business_fact
10990,legacy_outflow_sc_e645e964bd9a4c52ab3e84f12232bc26,approved,done,no,validated,25204.0000,historical_paid_by_downstream_business_fact
10991,legacy_outflow_sc_e6497f519e154c1e93141c50b39f6985,approved,done,no,validated,18165.0000,historical_paid_by_downstream_business_fact
10992,legacy_outflow_sc_e64bf3d73a5c48abbd50d49d99ef86fe,approved,done,no,validated,9900.0000,historical_paid_by_downstream_business_fact
10993,legacy_outflow_sc_e64d2038b62d4af386aade009cb30392,approved,done,no,validated,120000.0000,historical_paid_by_downstream_business_fact
10994,legacy_outflow_sc_e6553bd2dc024b9bb91fdba9e53c3b56,approved,done,no,validated,150000.0000,historical_paid_by_downstream_business_fact
10995,legacy_outflow_sc_e659fd47b8644c9ab0f8f9a6d74a03ca,approved,done,no,validated,233194.2200,historical_paid_by_downstream_business_fact
10996,legacy_outflow_sc_e65d0d5bf3874835b4459f985fcd8bed,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
10997,legacy_outflow_sc_e6600a080f4e440690976227697a1cfd,approved,done,no,validated,40000.0000,historical_paid_by_downstream_business_fact
10998,legacy_outflow_sc_e664bc3c8a174ffe8fa6d0cb768777c1,approved,done,no,validated,4900.0000,historical_paid_by_downstream_business_fact
10999,legacy_outflow_sc_e6661fe9a5644cb38a2e910cdf555c0d,approved,done,no,validated,129702.0000,historical_paid_by_downstream_business_fact
11000,legacy_outflow_sc_e66b0372040c481d92325a18320f17be,approved,done,no,validated,482400.0000,historical_paid_by_downstream_business_fact
